radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,311,870,3077,50817537,0,-74.137527,40.852249,1000,5,1,1488093386,1492456307,0
LTE,310,260,22795,10483212,0,-74.11994934082,40.860214233398,1000,1,1,1488017930,1488017930,0
LTE,310,260,22801,11087367,0,-74.11765,40.869078,4006,25,1,1488104462,1564597697,0
LTE,311,870,3077,50817545,0,-74.139862,40.860214,1000,2,1,1488125983,1488980048,0
LTE,311,870,3077,50817536,0,-74.140548706055,40.860214233398,1000,1,1,1488044979,1488044979,0
UMTS,310,410,3985,164106608,0,-74.13711500000001,40.774384000000005,1000,2,1,1488149609,1488565065,0
UMTS,310,410,3985,164135412,0,-74.157028198242,40.78742980957,1000,1,1,1488050482,1488050482,0
UMTS,310,410,3985,164140953,0,-74.16114807128899,40.788803100586,1000,1,1,1488050482,1488050482,0
UMTS,310,410,3985,164135402,0,-74.152908325195,40.784683227539,1000,1,1,1488050482,1488050482,0
UMTS,310,410,3982,151520694,0,-74.188613891602,40.869827270508,1000,1,1,1488034121,1488034121,0
LTE,310,410,2369,208129429,0,-74.16129699999999,40.756132,1000,2,1,1488161076,1534643528,0
UMTS,310,260,52153,141663168,0,-74.202346801758,40.674819946289,1000,1,1,1488054255,1488054255,0
UMTS,310,260,52156,255715052,0,-74.13230895996101,40.834121704102,1000,1,1,1488096652,1488096652,0
LTE,310,120,3298,50818569,0,-74.15016174316399,40.887680053711,1000,1,1,1488118763,1488118763,0
LTE,311,870,3290,50941184,0,-74.20921325683601,40.795669555664,1000,1,1,1488116169,1488116169,0
LTE,311,940,3298,50818569,0,-74.148788452148,40.887680053711,1000,1,1,1488118763,1488118763,0
LTE,311,940,3289,50948105,0,-74.16526794433601,40.736618041992,1000,1,1,1488118763,1488118763,0
LTE,311,940,3078,50755330,0,-74.135055541992,40.81901550293,1000,1,1,1488118763,1488118763,0
LTE,311,940,3288,50947337,0,-74.168014526367,40.751724243164,1000,1,1,1488118763,1488118763,0
LTE,311,940,3295,50970626,0,-74.24903869628899,40.698165893555,1000,1,1,1488118763,1488118763,0
LTE,311,870,3289,50931712,0,-74.211959838867,40.722885131836,1000,1,1,1488129458,1488129458,0
UMTS,310,260,52158,242608628,0,-74.365768432617,40.891799926758,1000,1,1,1488138886,1488138886,0
LTE,310,410,2369,208346639,0,-74.17350769043,40.780563354492,1000,1,1,1488152259,1488152259,0
LTE,311,480,23296,23347715,0,-74.32594300000001,40.711211999999996,1000,4,1,1488236976,1490923355,0
UMTS,310,260,52162,124644490,0,-74.30603,40.732498,1000,2,1,1488259138,1491237130,0
UMTS,310,260,52162,124618960,0,-74.30396999999999,40.726318,1000,2,1,1488259138,1490645636,0
LTE,310,260,22801,14408963,0,-74.171996,40.773168,1000,48,1,1488261397,1527713595,0
LTE,311,870,3075,50934272,0,-74.235305786133,40.742111206055,1000,6,1,1488271377,1491545643,0
LTE,311,870,3076,50933769,0,-74.192734,40.735245,1000,3,1,1488315380,1492054607,0
LTE,310,260,22801,10622981,0,-74.157028198242,40.754470825195,1000,1,1,1488214536,1488214536,0
LTE,310,120,3076,25310721,0,-74.19479399999999,40.696793,1000,2,1,1488318566,1488318566,0
LTE,310,260,22790,11760900,0,-74.176204,40.860094000000004,1000,6,1,1488354320,1505512701,0
LTE,311,870,3077,50817546,0,-74.140274,40.850601,1000,5,1,1488355169,1491777753,0
LTE,311,870,3077,50823681,0,-74.15153503418,40.847854614258,1000,3,1,1488355169,1492456307,0
LTE,311,870,3077,50823682,0,-74.15885899999999,40.843734999999995,1000,6,1,1488355170,1492456307,0
LTE,311,870,3077,50947842,0,-74.181662,40.726833,1000,16,1,1488361382,1489442686,0
LTE,311,870,3077,50947851,0,-74.183482,40.723391,1000,19,1,1488361382,1492287375,0
LTE,311,870,3076,50941953,0,-74.19445,40.793495,1000,12,1,1488364280,1492281961,0
LTE,311,870,3076,50939658,0,-74.201607,40.767781,1000,13,1,1488364279,1491981377,0
LTE,311,870,3076,50940425,0,-74.199917,40.784578,1000,13,1,1488364279,1492342903,0
LTE,311,870,3076,50940427,0,-74.20273900000001,40.775265999999995,1000,14,1,1488364280,1492342903,0
LTE,311,870,3074,50969858,0,-74.264747,40.694268,1345,28,1,1488364276,1505386664,0
LTE,311,870,3076,50939657,0,-74.199348,40.785388,1000,17,1,1488364278,1506177477,0
LTE,311,870,3076,50936842,0,-74.213333129883,40.747604370117,1000,4,1,1488364277,1490639972,0
LTE,311,870,3076,50935819,0,-74.215661,40.742461999999996,1000,10,1,1488364276,1505386235,0
LTE,311,870,3077,50801665,0,-74.13578299999999,40.742596,1000,17,1,1488364280,1492468040,0
LTE,311,870,3075,50971403,0,-74.246677,40.708658,1000,25,1,1488364276,1492408169,0
LTE,311,870,3077,50801674,0,-74.136429,40.742672999999996,1000,22,1,1488364280,1492454953,0
LTE,311,870,3076,50937867,0,-74.209002,40.757376,1000,26,1,1488364278,1492342903,0
LTE,311,870,3076,50941952,0,-74.199116,40.797043,1000,17,1,1488364280,1492342903,0
LTE,311,870,3074,50969857,0,-74.269913,40.688828,1000,25,1,1488364276,1492408169,0
LTE,311,870,3077,50801675,0,-74.154282,40.744171,1000,14,1,1488364280,1492284459,0
LTE,311,870,3076,50936832,0,-74.211959838867,40.751724243164,1000,12,1,1488364277,1492281961,0
LTE,311,870,3076,50941954,0,-74.198352,40.792922999999995,1000,11,1,1488364280,1492342892,0
LTE,311,870,3076,50935818,0,-74.222717,40.731239,1000,12,1,1488364276,1492281961,0
LTE,311,870,3076,50941962,0,-74.193077,40.792694,1000,12,1,1488364280,1492342903,0
LTE,311,870,3077,50938889,0,-74.165285,40.77212,1000,81,1,1488371211,1492448870,0
LTE,311,870,3075,50934281,0,-74.235305786133,40.742111206055,1000,30,1,1488433318,1492389841,0
LTE,310,120,3082,26649905,0,-74.18476899999999,40.804733,1000,5,1,1488443788,1492367411,0
LTE,310,120,3082,26649906,0,-74.191360473633,40.795669555664,1000,6,1,1488443788,1492367411,0
LTE,310,260,22801,10944521,0,-74.17158,40.772946000000005,1494,44,1,1488457345,1497877765,0
LTE,311,870,3077,50947337,0,-74.166402,40.750351,1000,23,1,1488478893,1492448870,0
LTE,311,870,3077,50939147,0,-74.162064,40.76683,1000,6,1,1488478893,1491420825,0
LTE,311,870,3077,50937097,0,-74.171036,40.754562,1000,15,1,1488478892,1492448870,0
LTE,311,870,3077,50934786,0,-74.181747436523,40.736618041992,1000,6,1,1488478892,1492474225,0
LTE,311,870,3077,50934795,0,-74.181747,40.736618,1000,6,1,1488478892,1492448885,0
LTE,311,870,3076,50950657,0,-74.164579,40.713274,2290,4,1,1488478892,1489633060,0
LTE,311,870,3077,50940674,0,-74.164124,40.775528,1000,12,1,1488478893,1492389545,0
LTE,311,870,3077,50938890,0,-74.167328,40.753929,1000,38,1,1488478893,1492448870,0
LTE,311,870,3077,50938880,0,-74.166237,40.768285,1000,34,1,1488478893,1492448885,0
LTE,311,480,23296,23319041,0,-74.276504516602,40.784683227539,1000,1,1,1488314759,1488314759,0
LTE,310,120,3076,25206283,0,-74.168701,40.68203,1000,4,1,1488506568,1491836402,0
LTE,310,260,22803,10478851,0,-74.22325,40.717024,6131,25,1,1488510663,1569624490,0
LTE,310,260,22801,11085065,0,-74.143817,40.73969,4479,11,1,1488510663,1506152341,0
LTE,310,260,22801,11085064,0,-74.1328,40.741938,2967,7,1,1488510663,1506152296,0
LTE,310,260,22803,14591757,0,-74.29298400878899,40.733871459961,1000,1,1,1488331178,1488331178,0
LTE,311,870,3077,50950402,0,-74.182053,40.714188,1000,9,1,1488512191,1491579708,0
LTE,311,870,3076,50935552,0,-74.195137,40.739365,1000,4,1,1488512191,1491564406,0
LTE,311,870,3076,50969097,0,-74.20833,40.682864,1000,14,1,1488512191,1492461843,0
LTE,311,870,3077,50947841,0,-74.16121,40.718752,1587,31,1,1488512191,1505430777,0
UMTS,310,260,52153,141680862,0,-74.2661,40.730003,2380,2,1,1488514778,1494689540,0
UMTS,310,260,52153,141661320,0,-74.29298400878899,40.735244750977,1000,1,1,1488331195,1488331195,0
UMTS,310,260,52153,141684197,0,-74.29298400878899,40.735244750977,1000,1,1,1488331195,1488331195,0
UMTS,310,260,52162,124644098,0,-74.338695,40.711876000000004,4497,2,1,1488331195,1488331195,0
LTE,310,410,2371,208734472,0,-74.37400817871101,40.792922973633,1000,2,1,1488498559,1488498559,0
LTE,310,410,2371,208734473,0,-74.36988830566399,40.78742980957,1000,2,1,1488498559,1488498559,0
LTE,310,410,2371,208734474,0,-74.369888,40.78949,1000,2,1,1488498559,1488498559,0
LTE,311,870,3077,50947585,0,-74.15675300000001,40.71492,1000,15,1,1488515360,1492423709,0
LTE,311,870,3077,50933248,0,-74.125535,40.73451,1346,9,1,1488515360,1505386506,0
LTE,311,870,3076,50929930,0,-74.1943,40.690124,2428,7,1,1488515360,1492454958,0
LTE,311,870,3077,50953482,0,-74.17787299999999,40.704002,2373,28,1,1488515360,1492373891,0
LTE,311,870,3074,50969856,0,-74.256028,40.696094,1000,25,1,1488517590,1505386618,0
LTE,311,480,22273,22513922,0,-74.168014526367,40.777816772461,1000,1,1,1488332307,1488332307,0
LTE,310,260,22803,11061254,0,-74.158752,40.723411999999996,8661,41,1,1488520414,1570821205,0
LTE,310,260,22803,12337159,0,-74.172506,40.729513,1898,14,1,1488520414,1513699797,0
LTE,310,260,22803,13152261,0,-74.15065,40.732289,3645,5,1,1488520414,1564955708,0
LTE,310,260,22801,11766792,0,-74.123773,40.825857,11024,16,1,1488534359,1563853045,0
LTE,310,260,22801,11367432,0,-74.137804,40.827244,6942,24,1,1488534358,1590690444,0
LTE,310,260,22801,10469889,0,-74.140119,40.778207,1000,3,1,1488537657,1570040501,0
LTE,310,260,22801,10475782,0,-74.13574200000001,40.77507,1000,2,1,1488537657,1490376133,0
LTE,311,870,3077,50947329,0,-74.165115,40.74501,1000,18,1,1488578227,1492284461,0
LTE,311,870,3077,50952704,0,-74.177628,40.749207,1000,12,1,1488578228,1491857995,0
LTE,311,870,3076,50937856,0,-74.199993,40.755844,1000,7,1,1488578227,1490110600,0
LTE,311,870,3077,50938881,0,-74.167387,40.754118,1278,35,1,1488578227,1492448870,0
LTE,311,870,3077,50947338,0,-74.16463399999999,40.744752000000005,1000,13,1,1488578228,1492031826,0
LTE,311,870,3077,50947328,0,-74.16685799999999,40.750206,1000,19,1,1488578227,1492448870,0
LTE,311,870,3077,50952715,0,-74.181442,40.750351,1000,9,1,1488578228,1492348550,0
LTE,311,870,3077,50937089,0,-74.169754,40.749984999999995,1016,15,1,1488578227,1492448870,0
LTE,311,870,3077,50935296,0,-74.164009,40.743485,1000,12,1,1488578227,1492284459,0
LTE,311,870,3076,50937601,0,-74.187088,40.751571999999996,1000,9,1,1488578226,1491180709,0
LTE,311,870,3076,50937865,0,-74.202209,40.757903999999996,1000,10,1,1488578227,1492284461,0
LTE,311,870,3076,50937611,0,-74.192886,40.752792,1000,9,1,1488578227,1492284461,0
LTE,311,870,3076,50937858,0,-74.207938,40.757315999999996,1000,14,1,1488578227,1492281961,0
LTE,311,870,3077,50947339,0,-74.170589,40.747603999999995,1000,8,1,1488578228,1492284461,0
LTE,311,870,3077,50952713,0,-74.177933,40.749283,1000,9,1,1488578228,1492284461,0
LTE,311,870,3077,50933257,0,-74.13521800000001,40.735079,1000,13,1,1488578227,1505386406,0
LTE,311,870,3077,50947330,0,-74.170761108398,40.747604370117,1000,16,1,1488578227,1492448885,0
LTE,311,870,3077,50952706,0,-74.181159,40.750351,1000,7,1,1488578228,1491765902,0
LTE,311,870,3076,50937602,0,-74.192538,40.752313,1000,7,1,1488578226,1492031826,0
LTE,311,870,3076,50937610,0,-74.186554,40.751553,1000,8,1,1488578226,1492284461,0
LTE,311,870,3077,50953473,0,-74.178863,40.70462,1039,20,1,1488593138,1492220868,0
LTE,310,260,22801,11085063,0,-74.130792,40.750258,8362,28,1,1488603200,1506152287,0
LTE,311,870,3076,50937866,0,-74.205093,40.754275,1000,7,1,1488603408,1492031826,0
LTE,311,870,3294,50968841,0,-74.150009,40.690537,1000,9,1,1488605755,1492454958,0
LTE,310,410,2371,208684181,0,-74.357528686523,40.740737915039,1000,1,1,1488405582,1488405582,0
LTE,311,870,3076,50968075,0,-74.201341,40.676361,1000,18,1,1488606604,1505882736,0
LTE,311,870,3076,50936075,0,-74.185181,40.746918,1000,2,1,1488606604,1489608706,0
LTE,311,870,3077,50937098,0,-74.169071,40.749823,1000,13,1,1488606604,1491131397,0
LTE,311,870,3077,50801666,0,-74.16175799999999,40.747452,1000,9,1,1488606604,1491832211,0
LTE,311,870,3077,50950400,0,-74.159432,40.732498,1377,4,1,1488606604,1492468040,0
LTE,311,870,3076,50940426,0,-74.188223,40.778407,1000,5,1,1488606604,1494600676,0
LTE,310,120,3082,26649907,0,-74.20166,40.801849,1000,8,1,1488610133,1492367411,0
LTE,310,260,22803,10334982,0,-74.213415,40.710063,1000,3,1,1488610207,1528143302,0
LTE,311,870,3076,50969088,0,-74.21093,40.684204,1000,12,1,1488613546,1492461843,0
LTE,311,870,3077,50942977,0,-74.144669,40.791893,1000,12,1,1488619310,1491510341,0
LTE,311,870,3077,50941705,0,-74.16984599999999,40.801163,1000,3,1,1488619310,1492342897,0
LTE,310,260,22790,10621447,0,-74.180592,40.771374,1000,6,1,1488620234,1506138537,0
LTE,310,260,22790,10465798,0,-74.188613891602,40.781936645508,1000,1,1,1488464621,1488464621,0
LTE,311,870,3075,50938625,0,-74.21608,40.755386,1000,3,1,1488639092,1492267785,0
LTE,310,120,3076,25310747,0,-74.206466674805,40.680313110352,1000,3,1,1488645989,1492220868,0
LTE,310,260,22790,11760901,0,-74.168037,40.846288,1692,5,1,1488658973,1505857751,0
LTE,311,870,3076,50968066,0,-74.20075200000001,40.677224,1000,28,1,1488659971,1505882643,0
LTE,310,120,3074,25175833,0,-74.320449829102,40.776443481445,1000,1,1,1488546794,1488546794,0
LTE,311,870,3076,50940417,0,-74.186599,40.777653,1000,9,1,1488679358,1494604207,0
LTE,311,870,3077,50803211,0,-74.168014526367,40.761337280273,1000,1,1,1488556104,1488556104,0
LTE,311,870,3077,50819082,0,-74.156031,40.903419,2004,9,1,1488679358,1505661485,0
LTE,311,870,3077,50819081,0,-74.160229,40.905623999999996,1669,11,1,1488679358,1505661564,0
LTE,311,870,3077,50819073,0,-74.14880500000001,40.901722,1701,9,1,1488679358,1505568139,0
LTE,311,870,3076,50819337,0,-74.185364,40.908343,1000,4,1,1488679358,1493859591,0
LTE,311,870,3081,50774018,0,-74.118859,40.900508,1747,11,1,1488679358,1505568045,0
LTE,311,870,3076,50819339,0,-74.195288,40.902652,1000,4,1,1488679358,1505661638,0
UMTS,310,410,3985,164157282,0,-74.12818908691399,40.770950317383,1000,1,1,1488565065,1488565065,0
UMTS,310,410,3985,151824655,0,-74.12132263183601,40.788803100586,1000,1,1,1488565059,1488565059,0
UMTS,310,410,3985,164157283,0,-74.135055541992,40.777816772461,1000,1,1,1488565065,1488565065,0
LTE,311,870,3078,50823179,0,-74.123988,40.867872999999996,1449,10,1,1488684770,1505607253,0
LTE,310,260,22803,11108361,0,-74.154022,40.731464,1000,11,1,1488684975,1505985513,0
LTE,311,870,3077,50950401,0,-74.156178,40.709414,1000,21,1,1488685063,1492423709,0
LTE,311,870,3077,50947850,0,-74.169826,40.723178000000004,2334,40,1,1488685063,1505427550,0
LTE,311,870,3077,50953481,0,-74.169762,40.709340000000005,1692,22,1,1488685063,1492423709,0
LTE,310,120,3076,25206281,0,-74.160274,40.688303000000005,1000,11,1,1488685167,1492243425,0
LTE,310,120,3076,25206282,0,-74.175156,40.673446999999996,1000,10,1,1488685167,1492243425,0
LTE,311,870,3077,50819072,0,-74.162787,40.906381,1349,12,1,1488686061,1505579756,0
LTE,311,870,3078,50948618,0,-74.13414,40.870284999999996,1000,3,1,1488687298,1491662862,0
LTE,311,870,3076,50936064,0,-74.180374,40.741425,1000,4,1,1488687298,1491481638,0
LTE,311,870,3076,50939401,0,-74.186897,40.7761,1000,4,1,1488687298,1490228801,0
LTE,311,870,3077,50937088,0,-74.171931,40.754622999999995,1000,27,1,1488687298,1492348550,0
LTE,311,870,3076,50939393,0,-74.179001,40.764998999999996,1000,3,1,1488687298,1491500002,0
LTE,311,870,3077,50934793,0,-74.175568,40.744628999999996,1000,6,1,1488687298,1491564406,0
LTE,311,870,3076,50936074,0,-74.186554,40.742111,1000,2,1,1488687298,1489096611,0
LTE,311,870,3077,50817792,0,-74.145767,40.866257,1000,5,1,1488687298,1491662862,0
LTE,311,870,3077,50934784,0,-74.175224,40.740051,1000,4,1,1488687298,1492448885,0
LTE,311,870,3077,50817803,0,-74.15616999999999,40.869141,1000,8,1,1488687298,1491969563,0
LTE,311,870,3077,50817802,0,-74.15657,40.863876,1000,6,1,1488687298,1492456307,0
LTE,311,870,3076,50936073,0,-74.178085,40.739136,1000,6,1,1488687298,1491564406,0
LTE,311,870,3077,50948098,0,-74.167862,40.731888,1000,9,1,1488688027,1491180712,0
LTE,311,870,3077,50948096,0,-74.166641,40.735015999999995,1000,12,1,1488688027,1491368378,0
LTE,311,870,3077,50953483,0,-74.18697,40.709835999999996,1000,36,1,1488688027,1505416571,0
LTE,311,870,3078,50762250,0,-74.12132263183601,40.87532043457,1000,1,1,1488638384,1488638384,0
LTE,311,870,3077,50940673,0,-74.155808,40.779648,1000,9,1,1488694014,1492286554,0
LTE,311,870,3078,50810368,0,-74.14329528808601,40.776443481445,1000,1,1,1488642986,1488642986,0
LTE,311,870,3077,50942976,0,-74.139328,40.80986,1000,9,1,1488694014,1492342897,0
LTE,311,870,3078,50810370,0,-74.14329528808601,40.764083862305,1000,1,1,1488642986,1488642986,0
UMTS,310,260,52153,141681593,0,-74.206466674805,40.73112487793,1000,1,1,1488648134,1488648134,0
LTE,310,260,22801,10370313,0,-74.171814,40.757349,1000,2,1,1488696327,1505917443,0
LTE,310,260,22801,13694984,0,-74.170469,40.756578000000005,1000,3,1,1488696327,1496089070,0
LTE,310,260,22790,10644230,0,-74.20161999999999,40.732052,1000,4,1,1488696327,1493699050,0
LTE,311,870,3077,50940683,0,-74.163437,40.776291,1000,9,1,1488697579,1491420825,0
LTE,311,870,3076,50937600,0,-74.179916,40.758133,1000,3,1,1488697579,1491765902,0
LTE,311,870,3077,50939136,0,-74.159226,40.771316999999996,1000,15,1,1488697579,1491510341,0
LTE,311,870,3077,50937099,0,-74.176254,40.754166,1000,9,1,1488697579,1492348550,0
LTE,311,870,3077,50939145,0,-74.15870699999999,40.772018,1000,9,1,1488697579,1491131396,0
LTE,311,870,3077,50937090,0,-74.176529,40.753784,1000,10,1,1488697579,1492448870,0
LTE,311,870,3075,50970626,0,-74.240036,40.698624,1000,9,1,1488697579,1492389851,0
LTE,311,870,3077,50938882,0,-74.171729,40.760374,1000,12,1,1488697579,1494070130,0
LTE,311,870,3077,50938891,0,-74.17250899999999,40.761212,1000,11,1,1488697579,1492348550,0
LTE,311,870,3076,50935809,0,-74.21843199999999,40.736773,1000,15,1,1488697579,1505417671,0
LTE,311,870,3075,50970635,0,-74.240476,40.698343,1985,8,1,1488697579,1505386816,0
LTE,311,870,3077,50940682,0,-74.158401,40.780289,1000,5,1,1488697579,1492468040,0
LTE,311,870,3077,50939138,0,-74.162006,40.766659000000004,1000,8,1,1488697579,1491687927,0
LTE,311,870,3075,50971394,0,-74.24533100000001,40.710045,1000,20,1,1488698775,1492408169,0
LTE,311,870,3077,50818571,0,-74.154625,40.886993,1000,4,1,1488698775,1492114589,0
LTE,311,870,3076,50935810,0,-74.216665,40.742121999999995,1000,12,1,1488698775,1505417822,0
LTE,311,870,3075,50948354,0,-74.240798950195,40.716018676758,1000,4,1,1488698775,1490639968,0
LTE,311,870,3077,50823680,0,-74.15565500000001,40.854721000000005,1000,2,1,1488698775,1492456307,0
LTE,311,870,3078,50762240,0,-74.11891899999999,40.894203000000005,1000,4,1,1488698775,1492114589,0
LTE,311,870,3076,50936833,0,-74.21305799999999,40.748566,1000,10,1,1488698775,1492342903,0
LTE,311,870,3078,50762242,0,-74.13230899999999,40.884659,1000,5,1,1488698775,1491600950,0
LTE,311,870,3078,50762249,0,-74.120636,40.892487,1000,2,1,1488698775,1488705626,0
LTE,311,870,3077,50818569,0,-74.13780200000001,40.888779,1000,5,1,1488698775,1492114589,0
LTE,311,870,3078,50762251,0,-74.13207299999999,40.884256,3354,11,1,1488698775,1505607326,0
UMTS,310,260,52153,141656100,0,-74.220648,40.734092,1090,10,1,1488699984,1546657981,0
UMTS,310,260,52153,141657120,0,-74.246515,40.706070000000004,2757,13,1,1488699984,1549294338,0
UMTS,310,260,52153,141687476,0,-74.213311,40.709146000000004,1024,44,1,1488699985,1549294533,0
UMTS,310,260,52153,141653540,0,-74.226618,40.726701,1000,8,1,1488699984,1541882389,0
UMTS,310,260,52153,141657473,0,-74.240041,40.705286,1000,8,1,1488699985,1549294418,0
UMTS,310,260,52153,141653032,0,-74.219516,40.716002,1000,7,1,1488699984,1549294490,0
UMTS,310,260,52153,141655792,0,-74.198075,40.712189,1035,6,1,1488699984,1549294555,0
LTE,311,870,3077,50948097,0,-74.163012,40.733871,1000,14,1,1488701144,1492326415,0
LTE,311,870,3077,50948107,0,-74.166837,40.731517,1000,7,1,1488701144,1492170065,0
LTE,310,260,22803,10370819,0,-74.20880600000001,40.728781,1425,11,1,1488705959,1569622910,0
LTE,310,260,22801,11764233,0,-74.153424,40.873805,3090,13,1,1488708350,1552956575,0
LTE,310,120,3076,25198346,0,-74.16984599999999,40.776443,1000,3,1,1488719138,1491499996,0
LTE,311,870,3077,50941706,0,-74.171104,40.788803,1000,4,1,1488719166,1490443324,0
LTE,311,870,3077,50941696,0,-74.17130999999999,40.801987,1000,5,1,1488719166,1492342897,0
LTE,311,870,3076,50941961,0,-74.19838,40.796051,1000,18,1,1488719166,1492367411,0
LTE,311,870,3076,50939648,0,-74.198167,40.787785,1177,16,1,1488726413,1506180116,0
LTE,311,870,3075,50932480,0,-74.222924,40.730371000000005,1000,15,1,1488726413,1505417640,0
LTE,311,870,3076,50936841,0,-74.211685,40.752548,1000,5,1,1488726413,1490639972,0
LTE,311,870,3077,50818560,0,-74.143295,40.887679999999996,1000,2,1,1488726413,1492114589,0
LTE,311,870,3075,50948352,0,-74.236183,40.719892,2466,10,1,1488726413,1505386470,0
LTE,311,870,3076,50940418,0,-74.201832,40.77816,1000,8,1,1488726413,1492342903,0
LTE,311,870,3077,50818562,0,-74.155654907227,40.88493347168,1000,3,1,1488726413,1490491186,0
LTE,311,870,3076,50940416,0,-74.20082099999999,40.784073,1000,9,1,1488726413,1492342903,0
LTE,311,480,23299,23298561,0,-74.206466674805,40.791549682617,1000,1,1,1488712007,1488712007,0
UMTS,310,260,52156,255715047,0,-74.122695922852,40.744857788086,1000,1,1,1488715610,1488715610,0
UMTS,310,260,52156,255690910,0,-74.130935668945,40.748977661133,1000,2,1,1488737319,1490478018,0
UMTS,310,260,52156,255689362,0,-74.15399000000001,40.741631,1000,9,1,1488737319,1538754633,0
UMTS,310,260,52158,242584301,0,-74.365768432617,40.890426635742,1000,1,1,1488735173,1488735173,0
LTE,311,870,3077,50948106,0,-74.16265899999999,40.733871,1000,10,1,1488776789,1492326415,0
UMTS,310,260,52153,141681595,0,-74.213333129883,40.728378295898,1000,1,1,1488758208,1488758208,0
UMTS,310,260,52153,141681685,0,-74.214706420898,40.722885131836,1000,1,1,1488758208,1488758208,0
LTE,310,410,2363,208384272,0,-74.22879,40.732638,1000,4,1,1458962099,1582939843,0
UMTS,310,260,52153,255687081,0,-74.123154,40.73616,1000,3,1,1488788257,1490478024,0
UMTS,310,260,52153,141687474,0,-74.18045699999999,40.717082,2956,7,1,1488788257,1549294571,0
UMTS,310,260,52153,141687475,0,-74.190529,40.707068,2774,4,1,1488788257,1549285717,0
LTE,311,870,3075,50934283,0,-74.256592,40.734558,1000,2,1,1488857078,1489444936,0
LTE,311,870,3075,50934274,0,-74.271012,40.729752000000005,1245,2,1,1488857078,1491045325,0
LTE,311,870,3075,50934273,0,-74.241619,40.728839,2479,5,1,1488857078,1505417096,0
LTE,311,870,3075,50934282,0,-74.24601700000001,40.730576,1000,5,1,1488857078,1492389842,0
LTE,311,870,3075,50938624,0,-74.221572875977,40.761337280273,1000,1,1,1488823016,1488823016,0
LTE,311,870,3077,50803201,0,-74.180374145508,40.744857788086,1000,1,1,1488823334,1488823334,0
LTE,311,870,3077,50935297,0,-74.16526794433601,40.737991333008,1000,10,1,1488861063,1491810975,0
LTE,311,870,3077,50952705,0,-74.179687,40.746918,1000,2,1,1488861064,1491698352,0
LTE,311,870,3075,50938633,0,-74.221572875977,40.761337280273,1000,2,1,1488861063,1491481633,0
LTE,311,870,3077,50933249,0,-74.145767,40.728378,1000,5,1,1488861063,1492423709,0
LTE,311,870,3077,50947849,0,-74.173704,40.728574,1000,7,1,1488861064,1491494021,0
LTE,311,870,3076,50937857,0,-74.206123,40.754471,1000,4,1,1488861063,1490110600,0
LTE,311,480,23300,23528716,0,-74.33967590332,40.857467651367,1000,4,1,1488865692,1490915026,0
UMTS,310,410,3978,169940640,0,-74.276504516602,40.781936645508,1000,1,1,1488844030,1488844030,0
LTE,310,410,2398,209863576,0,-74.165677,40.691324,5726,22,1,1488902459,1580395091,0
LTE,311,480,23300,23301912,0,-74.296308,40.819134000000005,1000,6,1,1488916383,1505784042,0
LTE,311,870,3075,50932482,0,-74.227959,40.724838,1000,9,1,1488930587,1505417459,0
LTE,310,260,22801,11764227,0,-74.16257900000001,40.872623,6684,13,1,1488947238,1552956557,0
LTE,311,480,23299,23319308,0,-74.274101,40.731468,1000,4,1,1488947883,1492321874,0
LTE,310,260,22801,12153603,0,-74.191836,40.795192,1132,3,1,1488949496,1508019267,0
LTE,310,120,3075,25190667,0,-74.242172,40.801849,1000,2,1,1488950396,1491267191,0
LTE,310,120,3074,25175835,0,-74.331436157227,40.773696899414,1000,1,1,1488911744,1488911744,0
LTE,311,480,23546,262262305,0,-74.302597045898,40.688552856445,1000,1,1,1488914777,1488914777,0
UMTS,310,410,3977,164299830,0,-74.272384643555,40.827255249023,1000,1,1,1488911602,1488911602,0
UMTS,310,410,3982,170058482,0,-74.272384643555,40.828628540039,1000,1,1,1488911602,1488911602,0
LTE,311,870,3076,50950914,0,-74.21608,40.716019,1000,17,1,1488951071,1492220868,0
LTE,311,870,3075,50971402,0,-74.235077,40.706406,1000,12,1,1488951071,1492220868,0
LTE,311,870,3076,50939659,0,-74.227522,40.782853,2190,3,1,1488951071,1490928444,0
LTE,311,870,3076,50930698,0,-74.195709,40.709686,1000,18,1,1488951071,1492220868,0
LTE,311,870,3076,50930699,0,-74.201502,40.713589,1000,13,1,1488951071,1492220868,0
LTE,311,870,3075,50971401,0,-74.227277,40.710526,1000,13,1,1488951071,1492220868,0
LTE,311,870,3076,50950912,0,-74.21215600000001,40.716019,1000,14,1,1488951071,1492174854,0
LTE,311,870,3077,50935298,0,-74.169388,40.735833,1000,7,1,1488951071,1491481638,0
LTE,311,870,3077,50803202,0,-74.158401489258,40.768203735352,1000,1,1,1488911749,1488911749,0
LTE,311,870,3078,50948609,0,-74.13031600000001,40.87147,1000,16,1,1488951071,1493892893,0
UMTS,310,410,3924,164919019,0,-74.19548034668,40.696792602539,1000,1,1,1488915334,1488915334,0
LTE,310,260,22803,14606342,0,-74.211495,40.710817999999996,6517,75,1,1488954687,1516206579,0
LTE,310,260,22801,13694983,0,-74.159775,40.763626,1000,3,1,1488960472,1492092539,0
LTE,311,870,3076,50938378,0,-74.189987182617,40.759963989258,1000,1,1,1488948096,1488948096,0
